:Interfaces
:$Location,$InstanceName,$InstanceTemplateIdentifier,$InterfacePath,$InterfaceIdentifier
Root\P12\Distribution,V1214,$ValveGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\P12\Distribution,V1214,$ValveGP,Control\Maintenance\Logic,Name
Root\P12\Distribution,V1214,$ValveGP,,NullInterfaceRoleA
Root\P12\Distribution,V1214,$ValveGP,,NullInterfaceRoleB
Root\P12\Distribution,V1215,$ValveGP,Control,ValveOP
Root\P12\Distribution,V1215,$ValveGP,Control,ILCK
Root\P12\Distribution,V1215,$ValveGP,Control\Valve\Logic,RSP
Root\P12\Distribution,V1215,$ValveGP,Control\Valve\Logic,Name
Root\P12\Distribution,V1215,$ValveGP,Control\Valve\Logic,OpenPOS
Root\P12\Distribution,V1215,$ValveGP,Control\Valve\Logic,ClosePOS
Root\P12\Distribution,V1215,$ValveGP,Control\OpenPosition,BoolVar
Root\P12\Distribution,V1215,$ValveGP,Control\OpenPosition,DINPUTSignalExt
Root\P12\Distribution,V1215,$ValveGP,Control\ClosePosition,BoolVar
Root\P12\Distribution,V1215,$ValveGP,Control\ClosePosition,DINPUTSignalExt
Root\P12\Distribution,V1215,$ValveGP,Control\ExternalControl,BoolVar
Root\P12\Distribution,V1215,$ValveGP,Control\ExternalControl,DINPUTSignalExt
Root\P12\Distribution,V1215,$ValveGP,Control\OP,BoolVar
Root\P12\Distribution,V1215,$ValveGP,Control\OP,DOUTPUTSignalExt
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\Logic,PBLightSignalToVar
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\Logic,Name
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\Logic,VALVELPST
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\LPMode,BoolVar
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\LPMode,DINPUTSignalExt
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\ZeroMode,BoolVar
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\ZeroMode,DINPUTSignalExt
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\CSMode,BoolVar
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\CSMode,DINPUTSignalExt
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\OffPB,BoolVar
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\OffPB,DINPUTSignalExt
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\OnPB,BoolVar
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\OnPB,DINPUTSignalExt
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\PBLight,BoolVar
Root\P12\Distribution,V1215,$ValveGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\P12\Distribution,V1215,$ValveGP,Control\Maintenance\Logic,Name
Root\P12\Distribution,V1215,$ValveGP,,NullInterfaceRoleA
Root\P12\Distribution,V1215,$ValveGP,,NullInterfaceRoleB
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control,EMCTLName
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\InitialConditions\Group1,DisCond
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\InitialConditions\Group1,CondCH
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\InitialConditions\Group1,Cond01
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\InitialConditions\Group1,ResultToVar
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\InitialConditions\Group1,Name
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FailureConditions\Group1,DisCond
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FailureConditions\Group1,CondCH
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FailureConditions\Group1,Cond01
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FailureConditions\Group1,Name
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FlowControl,DrainValve01
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FlowControl,DrainValve02
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FlowControl,DrainValve03
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FlowControl,Pump04
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FlowControl,InletValve04
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FlowControl,OutletValve04
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FlowControl,DrainValve04
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FlowControl,Pump05
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FlowControl,InletValve05
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FlowControl,OutletValve05
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,Control\FlowControl,DrainValve05
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,,NullInterfaceRoleA
Root\P12\Distribution,P12Distribution,DemoFlowCtrlGP,,NullInterfaceRoleB
Root\P12\Supply,P1201,$MotorGP,Control,ILCK
Root\P12\Supply,P1201,$MotorGP,Control,MotorOP
Root\P12\Supply,P1201,$MotorGP,Control\Motor\Logic,RSP
Root\P12\Supply,P1201,$MotorGP,Control\Running,BoolVar
Root\P12\Supply,P1201,$MotorGP,Control\Running,DINPUTSignalExt
Root\P12\Supply,P1201,$MotorGP,Control\Fail,DINPUTSignalExt
Root\P12\Supply,P1201,$MotorGP,Control\ExternalControl,BoolVar
Root\P12\Supply,P1201,$MotorGP,Control\ExternalControl,DINPUTSignalExt
Root\P12\Supply,P1201,$MotorGP,Control,DEV1S1D
Root\P12\Supply,P1201,$MotorGP,Control,MotorSP
Root\P12\Supply,P1201,$MotorGP,Control,MotorLOP
Root\P12\Supply,P1201,$MotorGP,Control\Motor\Logic,RStop
Root\P12\Supply,P1201,$MotorGP,Control\Motor\Logic,Running
Root\P12\Supply,P1201,$MotorGP,Control\Motor\Logic,Stopped
Root\P12\Supply,P1201,$MotorGP,Control\Stopped,BoolVar
Root\P12\Supply,P1201,$MotorGP,Control\Stopped,DINPUTSignalExt
Root\P12\Supply,P1201,$MotorGP,Control\OP,BoolVar
Root\P12\Supply,P1201,$MotorGP,Control\OP,DOUTPUTSignalExt
Root\P12\Supply,P1201,$MotorGP,Control\Failures\Group1,DisCond
Root\P12\Supply,P1201,$MotorGP,Control\Failures\Group1,Name
Root\P12\Supply,P1201,$MotorGP,Control\Interlocks\Group1,DisCond
Root\P12\Supply,P1201,$MotorGP,Control\Interlocks\Group1,BypassCond
Root\P12\Supply,P1201,$MotorGP,Control\Interlocks\Group1,Name
Root\P12\Supply,P1201,$MotorGP,Control\Interlocks\Group2,DisCond
Root\P12\Supply,P1201,$MotorGP,Control\Interlocks\Group2,BypassCond
Root\P12\Supply,P1201,$MotorGP,Control\Interlocks\Group2,Cond01
Root\P12\Supply,P1201,$MotorGP,Control\Interlocks\Group2,Name
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\Logic,Name
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\Logic,MOTORLPST
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\LPMode,BoolVar
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\LPMode,DINPUTSignalExt
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\ZeroMode,BoolVar
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\ZeroMode,DINPUTSignalExt
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\CSMode,BoolVar
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\CSMode,DINPUTSignalExt
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\OffPB,BoolVar
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\OffPB,DINPUTSignalExt
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\OnPB,BoolVar
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\OnPB,DINPUTSignalExt
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\PBLight,BoolVar
Root\P12\Supply,P1201,$MotorGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\P12\Supply,P1201,$MotorGP,Control\Maintenance\Logic,Name
Root\P12\Supply,P1201,$MotorGP,Control\Maintenance\Logic,RunningHours
Root\P12\Supply,P1201,$MotorGP,Control\Maintenance\Logic,OperationsNumber
Root\P12\Supply,P1201,$MotorGP,,NullInterfaceRoleA
Root\P12\Supply,P1201,$MotorGP,,NullInterfaceRoleB
Root\P12\Supply,P1202,$MotorGP,Control,ILCK
Root\P12\Supply,P1202,$MotorGP,Control,MotorOP
Root\P12\Supply,P1202,$MotorGP,Control\Motor\Logic,RSP
Root\P12\Supply,P1202,$MotorGP,Control\Running,BoolVar
Root\P12\Supply,P1202,$MotorGP,Control\Running,DINPUTSignalExt
Root\P12\Supply,P1202,$MotorGP,Control\Fail,BoolVar
Root\P12\Supply,P1202,$MotorGP,Control\Fail,DINPUTSignalExt
Root\P12\Supply,P1202,$MotorGP,Control\ExternalControl,BoolVar
Root\P12\Supply,P1202,$MotorGP,Control\ExternalControl,DINPUTSignalExt
Root\P12\Supply,P1202,$MotorGP,Control,DEV1S1D
Root\P12\Supply,P1202,$MotorGP,Control,MotorSP
Root\P12\Supply,P1202,$MotorGP,Control,MotorLOP
Root\P12\Supply,P1202,$MotorGP,Control\Motor\Logic,RStop
Root\P12\Supply,P1202,$MotorGP,Control\Motor\Logic,Running
Root\P12\Supply,P1202,$MotorGP,Control\Motor\Logic,Stopped
Root\P12\Supply,P1202,$MotorGP,Control\Stopped,BoolVar
Root\P12\Supply,P1202,$MotorGP,Control\Stopped,DINPUTSignalExt
Root\P12\Supply,P1202,$MotorGP,Control\OP,BoolVar
Root\P12\Supply,P1202,$MotorGP,Control\OP,DOUTPUTSignalExt
Root\P12\Supply,P1202,$MotorGP,Control\Failures\Group1,DisCond
Root\P12\Supply,P1202,$MotorGP,Control\Failures\Group1,Name
Root\P12\Supply,P1202,$MotorGP,Control\Interlocks\Group1,DisCond
Root\P12\Supply,P1202,$MotorGP,Control\Interlocks\Group1,BypassCond
Root\P12\Supply,P1202,$MotorGP,Control\Interlocks\Group1,Name
Root\P12\Supply,P1202,$MotorGP,Control\Interlocks\Group2,DisCond
Root\P12\Supply,P1202,$MotorGP,Control\Interlocks\Group2,BypassCond
Root\P12\Supply,P1202,$MotorGP,Control\Interlocks\Group2,Cond01
Root\P12\Supply,P1202,$MotorGP,Control\Interlocks\Group2,Name
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\Logic,Name
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\Logic,MOTORLPST
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\LPMode,BoolVar
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\LPMode,DINPUTSignalExt
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\ZeroMode,BoolVar
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\ZeroMode,DINPUTSignalExt
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\CSMode,BoolVar
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\CSMode,DINPUTSignalExt
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\OffPB,BoolVar
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\OffPB,DINPUTSignalExt
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\OnPB,BoolVar
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\OnPB,DINPUTSignalExt
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\PBLight,BoolVar
Root\P12\Supply,P1202,$MotorGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\P12\Supply,P1202,$MotorGP,Control\Maintenance\Logic,Name
Root\P12\Supply,P1202,$MotorGP,Control\Maintenance\Logic,RunningHours
Root\P12\Supply,P1202,$MotorGP,Control\Maintenance\Logic,OperationsNumber
Root\P12\Supply,P1202,$MotorGP,,NullInterfaceRoleA
Root\P12\Supply,P1202,$MotorGP,,NullInterfaceRoleB
Root\P12\Supply,P1203,$MotorGP,Control,ILCK
Root\P12\Supply,P1203,$MotorGP,Control,MotorOP
Root\P12\Supply,P1203,$MotorGP,Control\Motor\Logic,RSP
Root\P12\Supply,P1203,$MotorGP,Control\Running,BoolVar
Root\P12\Supply,P1203,$MotorGP,Control\Running,DINPUTSignalExt
Root\P12\Supply,P1203,$MotorGP,Control\Fail,BoolVar
Root\P12\Supply,P1203,$MotorGP,Control\Fail,DINPUTSignalExt
Root\P12\Supply,P1203,$MotorGP,Control\ExternalControl,BoolVar
Root\P12\Supply,P1203,$MotorGP,Control\ExternalControl,DINPUTSignalExt
Root\P12\Supply,P1203,$MotorGP,Control,DEV1S1D
Root\P12\Supply,P1203,$MotorGP,Control,MotorSP
Root\P12\Supply,P1203,$MotorGP,Control,MotorLOP
Root\P12\Supply,P1203,$MotorGP,Control\Motor\Logic,RStop
Root\P12\Supply,P1203,$MotorGP,Control\Motor\Logic,Running
Root\P12\Supply,P1203,$MotorGP,Control\Motor\Logic,Stopped
Root\P12\Supply,P1203,$MotorGP,Control\Stopped,BoolVar
Root\P12\Supply,P1203,$MotorGP,Control\Stopped,DINPUTSignalExt
Root\P12\Supply,P1203,$MotorGP,Control\OP,BoolVar
Root\P12\Supply,P1203,$MotorGP,Control\OP,DOUTPUTSignalExt
Root\P12\Supply,P1203,$MotorGP,Control\Failures\Group1,DisCond
Root\P12\Supply,P1203,$MotorGP,Control\Failures\Group1,Name
Root\P12\Supply,P1203,$MotorGP,Control\Interlocks\Group1,DisCond
Root\P12\Supply,P1203,$MotorGP,Control\Interlocks\Group1,BypassCond
Root\P12\Supply,P1203,$MotorGP,Control\Interlocks\Group1,Name
Root\P12\Supply,P1203,$MotorGP,Control\Interlocks\Group2,DisCond
Root\P12\Supply,P1203,$MotorGP,Control\Interlocks\Group2,BypassCond
Root\P12\Supply,P1203,$MotorGP,Control\Interlocks\Group2,Cond01
Root\P12\Supply,P1203,$MotorGP,Control\Interlocks\Group2,Name
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\Logic,Name
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\Logic,MOTORLPST
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\LPMode,BoolVar
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\LPMode,DINPUTSignalExt
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\ZeroMode,BoolVar
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\ZeroMode,DINPUTSignalExt
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\CSMode,BoolVar
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\CSMode,DINPUTSignalExt
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\OffPB,BoolVar
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\OffPB,DINPUTSignalExt
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\OnPB,BoolVar
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\OnPB,DINPUTSignalExt
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\PBLight,BoolVar
Root\P12\Supply,P1203,$MotorGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\P12\Supply,P1203,$MotorGP,Control\Maintenance\Logic,Name
Root\P12\Supply,P1203,$MotorGP,Control\Maintenance\Logic,RunningHours
Root\P12\Supply,P1203,$MotorGP,Control\Maintenance\Logic,OperationsNumber
Root\P12\Supply,P1203,$MotorGP,,NullInterfaceRoleA
Root\P12\Supply,P1203,$MotorGP,,NullInterfaceRoleB
Root\P12\Supply,P1201_IV,$ValveGP,Control,ValveOP
Root\P12\Supply,P1201_IV,$ValveGP,Control,ILCK
Root\P12\Supply,P1201_IV,$ValveGP,Control\Valve\Logic,RSP
Root\P12\Supply,P1201_IV,$ValveGP,Control\Valve\Logic,OpenPOS
Root\P12\Supply,P1201_IV,$ValveGP,Control\Valve\Logic,ClosePOS
Root\P12\Supply,P1201_IV,$ValveGP,Control\OpenPosition,BoolVar
Root\P12\Supply,P1201_IV,$ValveGP,Control\OpenPosition,DINPUTSignalExt
Root\P12\Supply,P1201_IV,$ValveGP,Control\ClosePosition,BoolVar
Root\P12\Supply,P1201_IV,$ValveGP,Control\ClosePosition,DINPUTSignalExt
Root\P12\Supply,P1201_IV,$ValveGP,Control\ExternalControl,BoolVar
Root\P12\Supply,P1201_IV,$ValveGP,Control\ExternalControl,DINPUTSignalExt
Root\P12\Supply,P1201_IV,$ValveGP,Control\OP,BoolVar
Root\P12\Supply,P1201_IV,$ValveGP,Control\OP,DOUTPUTSignalExt
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\Logic,PBLightSignalToVar
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\Logic,Name
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\Logic,VALVELPST
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\LPMode,BoolVar
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\LPMode,DINPUTSignalExt
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\ZeroMode,BoolVar
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\ZeroMode,DINPUTSignalExt
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\CSMode,BoolVar
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\CSMode,DINPUTSignalExt
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\OffPB,BoolVar
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\OffPB,DINPUTSignalExt
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\OnPB,BoolVar
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\OnPB,DINPUTSignalExt
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\PBLight,BoolVar
Root\P12\Supply,P1201_IV,$ValveGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\P12\Supply,P1201_IV,$ValveGP,Control\Maintenance\Logic,Name
Root\P12\Supply,P1201_IV,$ValveGP,,NullInterfaceRoleA
Root\P12\Supply,P1201_IV,$ValveGP,,NullInterfaceRoleB
Root\P12\Supply,P1202_IV,$ValveGP,Control,ValveOP
Root\P12\Supply,P1202_IV,$ValveGP,Control,ILCK
Root\P12\Supply,P1202_IV,$ValveGP,Control\Valve\Logic,RSP
Root\P12\Supply,P1202_IV,$ValveGP,Control\Valve\Logic,OpenPOS
Root\P12\Supply,P1202_IV,$ValveGP,Control\Valve\Logic,ClosePOS
Root\P12\Supply,P1202_IV,$ValveGP,Control\OpenPosition,BoolVar
Root\P12\Supply,P1202_IV,$ValveGP,Control\OpenPosition,DINPUTSignalExt
Root\P12\Supply,P1202_IV,$ValveGP,Control\ClosePosition,BoolVar
Root\P12\Supply,P1202_IV,$ValveGP,Control\ClosePosition,DINPUTSignalExt
Root\P12\Supply,P1202_IV,$ValveGP,Control\ExternalControl,BoolVar
Root\P12\Supply,P1202_IV,$ValveGP,Control\ExternalControl,DINPUTSignalExt
Root\P12\Supply,P1202_IV,$ValveGP,Control\OP,BoolVar
Root\P12\Supply,P1202_IV,$ValveGP,Control\OP,DOUTPUTSignalExt
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\Logic,PBLightSignalToVar
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\Logic,Name
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\Logic,VALVELPST
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\LPMode,BoolVar
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\LPMode,DINPUTSignalExt
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\ZeroMode,BoolVar
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\ZeroMode,DINPUTSignalExt
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\CSMode,BoolVar
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\CSMode,DINPUTSignalExt
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\OffPB,BoolVar
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\OffPB,DINPUTSignalExt
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\OnPB,BoolVar
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\OnPB,DINPUTSignalExt
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\PBLight,BoolVar
Root\P12\Supply,P1202_IV,$ValveGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\P12\Supply,P1202_IV,$ValveGP,Control\Maintenance\Logic,Name
Root\P12\Supply,P1202_IV,$ValveGP,,NullInterfaceRoleA
Root\P12\Supply,P1202_IV,$ValveGP,,NullInterfaceRoleB
Root\P12\Supply,P1203_IV,$ValveGP,Control,ValveOP
Root\P12\Supply,P1203_IV,$ValveGP,Control,ILCK
Root\P12\Supply,P1203_IV,$ValveGP,Control\Valve\Logic,RSP
Root\P12\Supply,P1203_IV,$ValveGP,Control\Valve\Logic,OpenPOS
Root\P12\Supply,P1203_IV,$ValveGP,Control\Valve\Logic,ClosePOS
Root\P12\Supply,P1203_IV,$ValveGP,Control\OpenPosition,BoolVar
Root\P12\Supply,P1203_IV,$ValveGP,Control\OpenPosition,DINPUTSignalExt
Root\P12\Supply,P1203_IV,$ValveGP,Control\ClosePosition,BoolVar
Root\P12\Supply,P1203_IV,$ValveGP,Control\ClosePosition,DINPUTSignalExt
Root\P12\Supply,P1203_IV,$ValveGP,Control\ExternalControl,BoolVar
Root\P12\Supply,P1203_IV,$ValveGP,Control\ExternalControl,DINPUTSignalExt
Root\P12\Supply,P1203_IV,$ValveGP,Control\OP,BoolVar
Root\P12\Supply,P1203_IV,$ValveGP,Control\OP,DOUTPUTSignalExt
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\Logic,PBLightSignalToVar
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\Logic,Name
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\Logic,VALVELPST
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\LPMode,BoolVar
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\LPMode,DINPUTSignalExt
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\ZeroMode,BoolVar
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\ZeroMode,DINPUTSignalExt
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\CSMode,BoolVar
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\CSMode,DINPUTSignalExt
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\OffPB,BoolVar
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\OffPB,DINPUTSignalExt
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\OnPB,BoolVar
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\OnPB,DINPUTSignalExt
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\PBLight,BoolVar
Root\P12\Supply,P1203_IV,$ValveGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\P12\Supply,P1203_IV,$ValveGP,Control\Maintenance\Logic,Name
Root\P12\Supply,P1203_IV,$ValveGP,,NullInterfaceRoleA
Root\P12\Supply,P1203_IV,$ValveGP,,NullInterfaceRoleB
Root\P12\Supply,P12Supply_OV,$ValveGP,Control,ValveOP
Root\P12\Supply,P12Supply_OV,$ValveGP,Control,ILCK
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\Valve\Logic,RSP
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\Valve\Logic,Name
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\Valve\Logic,OpenPOS
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\Valve\Logic,ClosePOS
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\OpenPosition,BoolVar
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\OpenPosition,DINPUTSignalExt
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\ClosePosition,BoolVar
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\ClosePosition,DINPUTSignalExt
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\ExternalControl,BoolVar
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\ExternalControl,DINPUTSignalExt
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\OP,BoolVar
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\OP,DOUTPUTSignalExt
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\Logic,PBLightSignalToVar
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\Logic,Name
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\Logic,VALVELPST
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\LPMode,BoolVar
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\LPMode,DINPUTSignalExt
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\ZeroMode,BoolVar
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\ZeroMode,DINPUTSignalExt
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\CSMode,BoolVar
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\CSMode,DINPUTSignalExt
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\OffPB,BoolVar
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\OffPB,DINPUTSignalExt
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\OnPB,BoolVar
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\OnPB,DINPUTSignalExt
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\PBLight,BoolVar
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\P12\Supply,P12Supply_OV,$ValveGP,Control\Maintenance\Logic,Name
Root\P12\Supply,P12Supply_OV,$ValveGP,,NullInterfaceRoleA
Root\P12\Supply,P12Supply_OV,$ValveGP,,NullInterfaceRoleB
Root\P12\Supply,P1201_FAIL,$SPBoolGP,,NullInterfaceRoleA
Root\P12\Supply,P1201_FAIL,$SPBoolGP,,NullInterfaceRoleB
Root\P12\Supply,P12Supply,DemoPumpSetGP,Control,EMCTLName
Root\P12\Supply,P12Supply,DemoPumpSetGP,Control\PumpSetPatternLogic,OutletValve01
Root\P12\Supply,P12Supply,DemoPumpSetGP,Control\PumpSetPatternLogic,OutletValve02
Root\P12\Supply,P12Supply,DemoPumpSetGP,Control\PumpSetPatternLogic,OutletValve03
Root\P12\Supply,P12Supply,DemoPumpSetGP,Control\PumpSetPatternLogic,Pump04
Root\P12\Supply,P12Supply,DemoPumpSetGP,Control\PumpSetPatternLogic,InletValve04
Root\P12\Supply,P12Supply,DemoPumpSetGP,Control\PumpSetPatternLogic,OutletValve04
Root\P12\Supply,P12Supply,DemoPumpSetGP,Control\PumpSetPatternLogic,DrainValve04
